query_id,doc_id,score_hybrid,rank
8072,413041,0.27112565667661837,9.0
8072,394244,0.9518880275673112,1.0
8072,284235,0.6825686929369937,3.0
8072,494727,0.50637693719475,8.0
8072,294867,0.6380218478652019,4.0
8072,316838,0.5104816818642435,7.0
8072,169062,0.0,10.0
5906,258465,0.6796687742951336,3.0
5906,409907,0.9516142536937349,1.0
5906,318520,0.8943204130453674,2.0
5906,470024,0.22678111749014468,9.0
5906,289231,0.5423290247974484,5.0
5906,273528,0.5601223105139663,4.0
5906,326094,0.006888972412503722,10.0
5906,2460,0.23979207514655868,8.0
5906,394467,0.33498590510954457,7.0
5906,15172,0.5236077043251488,6.0
8378,178684,1.0,1.0
8378,246221,0.683678428731353,4.0
8378,238629,0.8454410347023669,3.0
8378,434812,0.9221328429475139,2.0
8378,102237,0.48070845734378065,5.0
8378,43497,0.2329427070651949,7.0
8378,403025,0.17367013237493853,8.0
8378,382381,0.280922151257631,6.0
8378,554568,0.10319500371202536,9.0
8378,597401,0.0,10.0
885,315275,0.30439313029241977,5.0
885,273528,0.8249774498197012,2.0
885,173929,0.04183231908470597,10.0
885,394467,0.08814067988752611,9.0
885,485195,0.11580417416823358,8.0
885,326094,0.916050428096212,1.0
885,483441,0.4013508860910006,4.0
885,258465,0.41543134228763595,3.0
885,399013,0.14472702795533038,6.0
885,246459,0.14120195304114075,7.0
2423,529444,0.8053237996676341,2.0
2423,396127,0.9907770578452725,1.0
2423,89049,0.6055710333116548,6.0
2423,124027,0.6129210971366834,4.0
2423,461084,0.29027907626761695,8.0
2423,388646,0.45025886224282313,7.0
2423,553288,0.6493685815445539,3.0
2423,428150,0.6092873601177854,5.0
2423,370334,0.013524363180423743,9.0
2423,175232,0.0,10.0
4414,235522,1.0,1.0
4414,367137,0.7533639315180803,4.0
4414,133093,0.3176918703649475,8.0
4414,144177,0.9049474226741889,2.0
4414,111033,0.42759381963712423,6.0
4414,275257,0.3580513259479494,7.0
4414,29073,0.830687418141109,3.0
4414,140088,0.3040120598904766,9.0
4414,76776,0.0018557122567697535,10.0
4414,577578,0.7425474179713493,5.0
1297,313909,0.7257933772684266,2.0
1297,171761,0.9984641885406957,1.0
1297,219758,0.268000825445483,7.0
1297,289813,0.49939097677362626,4.0
1297,90712,0.4540715275607389,6.0
1297,146021,0.6955341638492815,3.0
1297,370663,0.4565859646505762,5.0
1297,66246,0.2618507153261569,8.0
1297,545434,0.0032214816560384076,10.0
1297,521712,0.26183138099132625,9.0
8512,32811,1.0,1.0
8512,61022,0.5561116210363031,3.0
8512,149696,0.34585838687207515,8.0
8512,320101,0.03423751363732371,10.0
8512,528522,0.3225933282330903,9.0
8512,231227,0.3663422506839359,7.0
8512,461592,0.6210065744064945,2.0
8512,474384,0.42443407076148393,6.0
8512,214901,0.4397240577692,4.0
8512,452870,0.42792209176597035,5.0
3822,290930,0.9537965058501031,1.0
3822,454157,0.8821663499837606,4.0
3822,586151,0.9295807095409618,2.0
3822,318583,0.04635158311032576,10.0
3822,592636,0.7600602049393513,6.0
3822,476834,0.7702402716105361,5.0
3822,597880,0.5222122103160829,7.0
3822,309269,0.47865928760302495,8.0
3822,431814,0.10871956161515638,9.0
3822,369355,0.9,3.0
859,32530,0.9922235919855816,1.0
859,326094,0.845916434037459,3.0
859,171720,0.6970641228878451,4.0
859,377223,0.5817955222915487,8.0
859,310215,0.3807592713726965,9.0
859,308837,0.6136773756240592,7.0
859,513258,0.009020744202262681,10.0
859,388201,0.6637708065186028,5.0
859,506374,0.6515905365550205,6.0
859,217683,0.9,2.0
6668,457294,1.0,1.0
6668,93971,0.1989678858921733,8.0
6668,301570,0.11678355731778906,9.0
6668,228403,0.2562435237916041,6.0
6668,159703,0.3840078883596928,4.0
6668,326991,0.006937074975123636,10.0
6668,526110,0.4051693361768086,3.0
6668,88892,0.20070732611793554,7.0
6668,241337,0.4982545194727247,2.0
6668,11988,0.33149938530232337,5.0
604,38711,0.6680344304202767,4.0
604,571430,0.6931129963150842,3.0
604,224869,0.3342925136621888,7.0
604,115553,0.1644674354378863,8.0
604,197222,0.4219798224391494,6.0
604,348353,0.5565008917270209,5.0
604,561377,0.9133294137272348,1.0
604,195191,0.10048442409167176,9.0
604,342307,0.005319799078739032,10.0
604,486333,0.8745523150984565,2.0
3177,539263,0.9031648358559023,2.0
3177,172703,0.6708778453422596,4.0
3177,536120,0.6571438236153351,5.0
3177,377429,0.7014098385787116,3.0
3177,480315,0.9594338120766803,1.0
3177,87722,0.3576288553844666,8.0
3177,17208,0.6129807846999845,6.0
3177,467575,0.39585175169712844,7.0
3177,328086,0.028326910205558335,9.0
3177,423658,0.0,10.0
721,496225,1.0,1.0
721,51615,0.2633213245907239,4.0
721,298128,0.33755640925122216,2.0
721,568526,0.23115702673289656,5.0
721,251824,0.13708044014122917,7.0
721,196427,0.14259276234561163,6.0
721,597880,0.004793414082538888,10.0
721,150650,0.31469796676313905,3.0
721,447353,0.12385816876762183,8.0
721,358661,0.07357530908476137,9.0
7124,427726,0.5480950145302248,2.0
7124,242524,0.49736110536807704,3.0
7124,62151,0.2680726345042043,9.0
7124,265314,0.2997211533124314,8.0
7124,226070,0.4019918646069536,6.0
7124,558617,0.9455507030887922,1.0
7124,433905,0.40164977164261184,7.0
7124,421371,0.42922292712341603,4.0
7124,96013,0.4135024121195945,5.0
7124,162668,0.0,10.0
4500,236482,0.672742991667781,4.0
4500,533623,0.9667788203605437,1.0
4500,474234,0.13449112673530292,8.0
4500,166487,0.05444038956159444,9.0
4500,231781,0.4183906029166729,6.0
4500,80031,0.23734589023659372,7.0
4500,163048,0.7357972776834821,3.0
4500,62897,0.012045318344194736,10.0
4500,275929,0.765715958936373,2.0
4500,81101,0.4654915260060525,5.0
603,64103,0.5741829422503951,5.0
603,399013,0.7974277402464028,2.0
603,535651,0.4146616732486126,7.0
603,120090,0.931839449494514,1.0
603,279897,0.6917488974894789,3.0
603,55022,0.501118538487009,6.0
603,35736,0.01431513518037339,10.0
603,544486,0.37036049913138375,8.0
603,77503,0.018968053948075783,9.0
603,139047,0.6231706568902056,4.0
6647,462265,1.0,1.0
6647,13260,0.21664174106512374,4.0
6647,96013,0.27123750500637556,3.0
6647,464533,0.14230417467938064,6.0
6647,562171,0.06706588880425635,7.0
6647,326233,0.19443075493402429,5.0
6647,209188,0.3688502138845168,2.0
6647,231068,0.04105811268756521,9.0
6647,391988,0.0638636001996592,8.0
6647,531990,0.0,10.0
5369,258465,0.7581383839961033,2.0
5369,172128,0.570336676842936,4.0
5369,184175,0.9426252733981928,1.0
5369,399013,0.581751434252962,3.0
5369,173929,0.023979755373685987,9.0
5369,171339,0.4978363265953909,5.0
5369,414288,0.3104751165273031,7.0
5369,500946,0.36239823785092007,6.0
5369,70724,0.014587518007950915,10.0
5369,118280,0.0708442382739587,8.0
932,48722,0.8270433762750175,2.0
932,387010,0.9875613925648593,1.0
932,442110,0.6116790325300798,5.0
932,292769,0.30175934680677774,7.0
932,593085,0.04688776499079062,9.0
